cumulative_pod_deposit_amt,cumulative_num_pods,age_of_account,num_friends,num_pods_created,network_size,num_peer_review_positive,num_peer_review_negative,reputation_score
10344,20,6,14,6,42,51,1,9
70,3,5,5,4,21,25,1,4
666,7,7,2,0,27,16,1,4
368,4,7,7,0,19,10,5,6
11206,26,11,9,3,59,44,17,9
200,5,8,10,5,11,16,1,8
4732,16,9,11,2,29,34,4,3
709,5,8,5,1,23,36,3,6
406,7,4,8,1,22,16,1,8
396,5,3,11,1,24,8,1,4
4081,16,6,11,7,30,34,1,6
7905,16,8,17,0,45,56,1,4
493,1,4,3,4,7,5,4,4
556,7,7,9,8,25,23,2,5
570,2,3,3,4,8,13,1,8
4295,17,10,6,3,44,31,2,3
1368,5,11,12,8,23,35,4,6
12,1,9,5,7,8,3,2,4
1,1,7,4,0,10,5,1,7
350,3,11,5,8,25,10,7,6
11423,19,9,9,0,55,46,28,4
374,7,7,5,0,21,22,3,6
1144,7,9,7,6,30,19,4,7
25,2,5,5,5,4,2,1,8
14963,27,15,17,3,63,60,20,4
1576,12,6,5,5,30,16,4,9
2142,6,10,11,0,23,29,20,1
1,0,4,3,4,0,2,1,9
31,1,6,3,3,2,1,7,6
1152,3,6,8,6,10,23,2,5
8610,21,10,13,2,50,48,13,4
757,10,7,9,0,24,11,25,6
9201,19,13,15,2,56,53,12,4
6045,19,8,12,0,46,37,2,6
1027,5,5,6,0,18,4,1,8
66,2,7,4,2,10,6,1,3
3709,17,9,8,0,50,41,1,8
3066,15,8,9,0,55,45,3,1
1264,4,8,6,2,21,16,6,1
1577,10,7,5,1,40,32,7,3
3595,13,9,16,3,33,32,2,8
1834,7,8,12,2,23,30,4,9
14823,30,15,30,3,68,60,30,9
2675,16,11,8,3,40,29,1,4
1100,7,11,6,7,17,25,8,4
2,1,5,2,3,8,1,1,8
344,3,6,11,2,11,13,1,3
83,1,4,7,6,8,13,1,1
8319,21,11,30,3,52,55,5,6
514,7,10,11,6,11,8,4,5
4160,19,13,13,3,43,45,4,8
5780,8,12,17,2,26,38,2,8
412,10,7,8,1,29,12,7,10
6228,18,9,6,3,43,27,1,6
6053,21,11,12,7,56,47,8,7
2555,14,5,13,4,44,16,5,7
790,2,4,6,0,7,10,4,9
28,3,7,8,0,11,1,4,1
7,0,4,4,0,4,6,2,6
3,0,5,3,2,2,2,2,10
2002,11,6,5,1,27,26,1,4
100,5,11,11,5,17,16,2,2
9170,25,8,19,4,54,37,26,6
3004,11,9,14,0,40,40,17,1
697,5,7,10,0,15,20,9,7
2337,13,6,4,5,31,32,2,9
1958,16,11,19,5,42,34,2,4
14,0,3,2,6,2,2,1,8
5131,21,10,4,1,53,20,26,7
3574,12,6,15,0,31,26,8,9
544,1,7,3,0,7,11,2,2
1066,4,9,6,2,16,24,1,8
11575,23,11,9,5,53,49,15,9
5050,17,10,12,7,47,45,1,5
7305,21,10,16,6,47,43,9,9
5653,13,12,14,3,39,47,5,8
119,2,5,6,0,8,2,2,4
0,0,2,3,0,1,0,2,2
360,4,13,10,0,14,11,17,10
2748,8,6,10,1,28,25,6,4
5734,15,8,9,0,50,31,6,9
4416,16,11,12,1,42,25,7,5
540,10,10,14,5,37,13,5,2
1060,6,7,8,1,29,7,30,8
0,0,5,2,1,0,0,4,2
287,2,9,8,3,9,12,16,5
1140,9,10,7,3,27,31,1,8
4160,10,10,6,3,41,37,3,8
379,10,9,5,0,31,34,3,6
6988,17,14,13,8,40,52,10,6
463,7,7,6,1,20,21,11,6
1,0,2,0,0,2,0,1,4
133,1,9,8,6,11,10,4,4
0,0,4,1,1,0,1,1,8
1931,6,3,5,7,21,13,2,5
3816,9,9,12,2,32,24,9,6
8489,12,10,13,7,47,50,2,6
393,7,9,6,0,20,13,4,6
324,5,4,2,4,18,6,1,9
3151,11,7,12,0,32,26,4,7
339,6,10,6,2,12,19,1,8
279,7,8,6,7,30,16,2,7
1641,7,9,8,0,23,22,18,3
1528,9,9,8,0,20,23,3,7
1705,11,8,4,2,26,32,1,5
49,3,7,4,3,11,9,1,3
3381,12,3,6,4,45,42,1,8
4252,8,12,15,3,33,43,15,9
9471,27,11,20,2,62,56,17,8
591,1,6,4,2,6,11,2,6
625,7,9,10,2,22,24,7,6
7936,13,5,7,4,40,42,2,1
2946,7,11,16,3,28,32,25,8
1876,12,6,6,1,41,14,6,8
4253,6,8,10,0,31,46,2,4
517,8,12,6,6,19,23,12,4
189,3,6,10,4,14,14,1,7
3671,8,6,6,4,36,25,4,6
40,1,4,4,2,5,4,1,6
6069,16,8,15,5,47,49,2,8
13116,29,15,18,2,68,60,20,9
10164,27,14,17,3,63,48,30,6
2357,9,13,17,5,29,16,3,7
4978,18,11,18,3,38,48,1,7
2479,11,9,9,0,25,27,2,7
611,5,5,4,2,16,9,7,8
8036,20,11,9,0,51,41,24,7
5643,19,12,8,3,42,49,3,8
28,2,3,3,0,12,1,2,4
2739,16,8,12,2,41,25,6,7
1406,10,9,8,2,28,23,5,4
1098,4,5,8,1,18,25,5,9
107,4,6,3,0,19,13,1,4
3,0,3,1,1,1,1,1,6
225,1,7,7,1,4,13,2,6
107,1,5,8,2,12,20,2,4
91,3,5,1,1,20,1,3,7
1,0,5,3,0,1,0,1,5
237,3,4,7,0,8,6,1,2
27,1,5,4,3,2,5,2,5
1650,9,6,3,0,20,19,8,7
4216,14,12,15,1,41,42,16,5
12134,28,15,22,3,68,60,24,9
12,1,4,0,0,4,0,1,8
448,4,3,5,0,18,6,1,8
364,3,3,4,1,16,2,4,8
429,5,8,4,2,11,13,1,5
7884,16,9,21,0,50,52,15,10
307,2,3,0,0,4,5,1,9
9707,26,13,17,2,61,50,4,6
160,1,7,6,2,6,5,8,9
118,2,4,4,1,6,21,1,5
171,1,5,2,2,3,8,1,6
9236,19,11,9,5,53,37,12,4
4013,16,8,4,2,41,14,1,9
9857,21,11,13,3,52,53,4,7
135,2,3,7,0,8,8,1,8
1608,16,11,12,6,38,37,4,3
351,2,6,1,1,13,4,2,9
13027,28,14,15,3,65,57,12,6
143,2,9,23,0,11,14,16,7
2253,16,6,6,6,44,34,4,3
1687,5,7,4,2,22,13,11,7
365,7,7,1,2,19,5,4,8
10432,24,13,12,3,61,47,24,8
7895,21,12,16,2,53,44,28,5
10,1,11,7,3,9,3,2,7
1,0,5,2,1,1,0,1,7
0,0,3,2,4,1,1,1,4
2573,13,12,5,0,40,21,11,1
2,0,3,2,1,2,0,1,4
227,2,5,3,0,7,9,1,4
64,1,6,6,1,6,9,1,6
127,1,6,8,2,8,10,1,4
776,2,6,1,1,13,13,2,3
6657,12,5,10,8,37,40,8,5
1025,9,10,3,7,29,20,1,2
801,7,10,7,2,27,20,8,7
1806,8,9,7,4,37,42,3,7
2076,9,11,15,6,31,24,10,9
1072,2,6,4,5,10,26,4,8
888,5,4,8,4,16,5,1,9
13,0,2,6,3,1,2,1,4
8437,24,11,13,7,60,48,5,7
3057,11,10,4,3,37,19,6,4
565,2,6,12,8,10,27,1,6
1148,11,12,5,1,32,14,9,6
9228,23,10,10,0,54,44,8,5
494,3,7,2,6,14,8,3,6
11654,21,10,20,2,55,56,6,9
487,5,7,4,1,28,11,3,8
3516,13,6,11,4,33,22,4,5
3072,10,6,9,3,36,32,6,7
203,1,3,7,1,4,10,1,8
13,0,8,9,2,1,6,5,4
1198,9,7,6,0,32,8,4,7
11377,22,14,22,7,56,55,15,4
14,1,7,9,6,7,7,1,7
466,4,6,5,1,12,9,1,9
12,0,3,0,1,6,10,1,7
83,2,5,8,4,13,16,1,7
5431,16,10,10,10,48,32,10,9
0,2,4,2,6,5,0,1,6
1767,8,7,12,3,25,27,7,7
1861,3,7,4,2,19,22,10,2
10192,22,8,5,3,48,38,5,7
704,8,5,5,6,31,13,1,1
2940,13,9,16,6,33,13,20,3
6642,12,7,7,4,38,36,8,8
1050,10,8,5,3,37,23,2,6
13526,25,13,10,3,60,54,10,8
587,2,7,10,0,7,26,2,2
1617,9,7,8,3,24,12,2,7
1077,5,6,9,4,23,33,2,3
385,3,5,3,0,11,10,1,8
11,3,3,2,0,7,0,1,4
5084,21,12,15,0,55,38,12,7
4083,16,9,11,2,39,42,1,6
1332,7,7,8,1,29,27,8,6
10005,18,14,19,7,47,48,5,4
2065,11,9,13,8,31,49,1,5
2093,14,10,3,3,31,32,3,9
2328,8,10,9,0,27,23,2,8
3903,11,9,8,0,48,25,17,4
259,2,9,3,5,12,9,4,4
495,7,7,6,4,18,6,7,8
3178,7,8,8,2,39,41,5,6
4335,15,6,8,5,43,13,12,4
2378,11,10,10,4,38,16,21,3
4560,15,10,13,7,30,24,16,3
25,1,4,6,0,3,3,1,7
1116,13,8,3,3,29,18,2,5
9,0,2,0,1,1,0,1,6
719,4,8,5,4,14,23,4,4
7035,15,10,8,3,50,44,29,6
366,3,5,8,3,9,5,2,6
1067,14,10,12,8,41,30,5,4
375,3,7,9,8,13,22,2,9
4424,15,8,11,2,36,37,3,3
8500,18,9,14,5,35,46,5,8
5998,17,10,9,1,54,34,5,3
10837,23,12,13,2,59,50,21,8
304,2,7,7,0,6,5,1,7
531,7,6,7,4,17,3,5,1
1258,5,4,5,4,28,13,3,9
1636,15,9,5,1,39,35,5,6
1078,3,4,4,1,26,14,2,1
61,2,4,7,6,12,10,1,9
270,2,6,1,0,6,6,1,4
630,5,8,3,10,14,9,2,1
634,5,9,8,3,17,21,2,6
955,1,3,3,4,9,5,4,6
675,9,7,4,2,33,33,2,8
119,1,2,5,2,5,7,2,5
4301,10,6,6,4,38,27,1,7
50,1,5,7,6,10,8,1,4
15,0,6,1,0,2,2,3,4
117,2,4,3,0,10,7,1,5
40,0,4,3,0,1,2,1,5
0,0,3,5,4,3,1,1,4
567,3,6,11,0,9,12,13,6
5326,11,8,7,3,44,38,4,3
233,4,3,6,1,12,8,1,1
140,1,4,4,2,3,2,1,4
467,7,9,11,3,12,3,10,7
202,3,8,4,1,10,17,1,4
3274,16,8,20,4,24,28,2,9
3854,14,6,9,3,44,40,3,8
1328,11,9,7,10,26,12,10,3
2062,9,10,15,3,33,46,3,2
8651,24,12,13,6,54,56,9,9
4808,10,8,4,1,34,27,4,4
11172,23,14,21,2,58,57,15,7
53,1,5,5,0,5,10,1,5
1239,7,8,4,1,21,21,4,7
551,9,7,9,0,35,22,3,8
12353,26,10,12,2,57,53,7,8
224,1,4,6,4,5,4,7,9
466,0,3,4,1,2,3,4,8
5278,13,9,6,3,37,13,19,6
1718,7,8,15,0,21,30,1,4
5940,12,9,2,1,35,40,5,8
3662,8,10,5,4,30,41,2,4
607,3,6,5,0,12,12,2,6
5943,23,15,10,7,55,38,10,8
675,9,6,5,1,34,23,3,4
2626,12,8,4,2,35,27,7,7
5757,17,13,22,3,52,51,15,6
118,2,6,7,3,7,7,1,6
889,4,7,6,1,19,15,8,4
1236,6,5,2,1,19,31,1,4
4727,14,9,14,4,42,49,1,5
2094,14,10,12,5,35,28,3,6
1697,8,7,4,3,36,32,4,9
8480,27,15,12,3,61,44,21,5
28,0,4,3,1,3,1,3,3
1721,8,6,5,2,14,7,1,4
49,2,9,4,7,7,5,11,8
6602,21,11,15,2,56,46,16,5
1781,7,8,3,7,26,27,5,2
231,7,6,7,2,27,4,3,8
2916,16,6,6,1,42,24,2,4
2049,5,6,5,6,30,37,2,8
17,0,4,3,1,2,4,5,8
47,0,5,5,0,2,3,1,6
1,0,1,0,1,0,1,1,1
62,2,6,5,0,9,5,3,4
325,7,7,8,5,21,16,1,9
3528,7,6,3,0,36,18,2,3
0,0,3,1,4,1,1,1,4
7202,11,4,10,5,25,33,3,8
13818,26,14,22,5,60,59,15,8
1,1,5,3,3,2,0,1,2
70,4,7,2,1,14,5,2,7
2240,8,7,4,6,28,20,1,8
0,0,5,0,2,0,0,1,4
6531,23,10,12,3,60,46,17,1
1315,8,9,6,1,29,23,5,4
1562,8,8,6,1,34,28,4,7
708,3,7,11,6,15,8,1,4
858,2,2,10,1,9,7,2,9
7853,20,9,8,1,46,39,9,6
21,1,4,3,2,9,3,1,8
1266,4,4,8,6,20,10,10,7
59,1,6,9,2,5,8,2,6
3899,14,10,9,5,32,38,1,4
53,2,8,7,6,3,9,2,3
6136,21,9,13,0,58,39,9,9
6860,9,7,16,2,35,41,18,6
3331,18,4,8,1,41,24,1,1
9351,26,14,30,5,68,52,30,3
53,2,6,8,2,13,3,4,8
2,0,4,3,1,5,4,1,4
0,0,5,3,1,0,2,1,8
2465,20,12,7,8,48,30,5,6
1775,11,5,7,3,29,18,4,4
5551,11,10,19,5,39,38,6,2
7141,19,10,13,3,47,50,1,6
353,3,7,7,2,18,18,2,10
2763,16,8,6,1,48,21,8,6
722,1,6,5,1,10,15,9,3
577,6,6,12,3,16,15,1,6
414,5,7,3,4,18,5,1,3
46,1,4,5,3,7,8,6,7
7114,25,10,14,3,51,30,9,8
56,4,5,3,0,21,7,3,6
3645,21,12,26,3,48,23,6,6
7333,18,11,11,8,41,41,17,9
92,6,5,8,0,16,20,1,6
967,12,7,11,3,27,14,2,7
1318,5,6,6,1,14,24,10,4
3322,22,12,14,2,52,34,1,4
39,0,5,6,0,10,3,1,6
4597,22,8,16,0,50,36,11,8
5167,21,11,4,1,56,36,9,4
4367,17,8,5,3,48,27,4,7
2640,12,9,8,6,32,29,2,6
6586,18,9,14,3,45,27,9,6
1929,14,5,13,0,29,22,3,6
1947,15,9,5,5,42,24,2,8
5797,22,11,11,2,59,43,9,6
350,4,6,6,4,26,13,3,4
2770,19,6,8,2,47,19,3,6
4404,14,6,4,4,41,32,1,4
4134,19,9,18,2,45,36,2,6
1390,11,7,6,0,21,12,2,8
370,5,7,8,0,21,13,12,3
546,2,3,3,6,10,18,1,8
1470,9,9,11,3,24,31,1,2
7117,16,15,4,5,51,52,15,1
0,0,5,4,5,0,0,1,6
141,1,6,6,2,8,13,2,4
6982,15,9,11,2,26,43,2,6
17,0,5,5,0,2,6,1,7
658,11,5,4,2,18,17,1,4
143,0,3,0,1,6,4,1,5
74,1,2,1,0,5,2,1,4
16,0,5,3,5,2,6,3,8
2082,13,8,12,2,40,14,6,7
820,3,6,8,1,8,9,13,9
0,0,5,5,1,1,2,1,4
1072,8,9,5,5,24,14,10,6
653,5,4,2,0,16,5,1,4
1054,7,7,6,2,14,11,1,1
1,0,4,1,1,0,0,1,4
687,7,8,10,2,22,19,1,8
148,4,8,4,8,8,1,1,1
3256,7,10,13,6,26,53,11,2
4160,23,9,7,2,51,43,2,4
271,5,4,9,0,22,21,1,5
777,11,7,7,3,26,23,1,9
186,1,3,5,4,4,4,6,5
4,0,1,0,1,1,1,1,4
5145,23,7,9,1,55,27,1,3
1300,6,5,9,2,29,16,6,2
614,6,6,16,5,15,19,4,7
8732,24,13,14,3,65,51,15,6
2728,7,8,12,0,31,37,9,5
2574,2,5,11,3,8,17,2,1
294,10,6,11,0,31,15,1,1
3033,13,13,10,2,37,40,20,4
8062,27,7,10,3,61,47,5,3
2713,8,5,10,2,37,33,3,2
16,1,4,4,0,2,1,2,8
5148,23,12,9,3,59,30,26,10
17,0,3,3,4,3,4,1,8
3548,21,12,15,2,51,34,4,5
2438,19,6,7,4,51,19,8,1
6176,18,13,20,5,51,53,4,5
800,11,7,1,6,31,13,1,4
9,0,2,1,0,1,3,1,4
6784,24,12,17,3,55,35,5,5
20,1,5,10,4,7,3,1,7
4099,9,5,6,5,24,16,1,7
521,3,3,6,1,8,8,1,4
10733,26,14,20,8,63,56,20,3
4385,12,9,12,3,23,16,22,6
1809,14,7,7,1,46,26,6,4
2277,4,4,1,0,18,17,1,6
5585,16,8,10,2,43,30,14,9
11781,25,12,13,3,56,51,8,4
2232,8,5,3,5,17,23,1,7
5154,17,12,13,2,55,48,2,5
6168,21,12,30,3,52,42,17,6
2358,5,7,9,4,22,21,4,7
8149,17,11,10,6,44,27,18,6
28,1,2,2,0,7,4,1,4
4118,22,9,4,3,45,25,2,9
699,6,4,13,1,21,26,4,7
1335,8,6,6,4,22,17,13,6
2078,9,8,11,2,32,33,10,9
51,4,5,3,0,22,3,2,4
629,6,10,8,5,30,10,18,6
1103,2,9,10,0,16,17,5,9
3967,11,10,8,0,29,37,2,6
1741,9,3,3,6,10,16,1,6
5243,14,9,6,2,36,22,13,8
3090,16,13,14,6,38,37,21,8
298,5,9,2,0,28,13,1,3
20,0,4,3,0,2,2,2,10
7631,26,13,13,8,57,45,14,6
4451,11,5,7,3,28,35,1,4
4948,24,9,23,8,53,50,5,1
389,3,8,5,2,15,16,1,7
7103,14,10,8,6,42,52,6,6
6,0,5,8,4,7,4,4,7
6068,21,13,12,2,47,20,1,4
96,2,4,4,7,3,2,1,2
2136,8,5,7,7,35,27,1,3
877,2,8,3,4,10,8,4,4
138,1,4,5,2,4,6,1,7
761,13,8,14,6,36,19,1,4
2199,6,4,7,0,16,8,3,7
7667,14,7,9,3,48,43,16,6
918,6,13,8,0,22,34,15,6
4210,13,10,8,8,32,37,6,6
11717,17,8,8,2,41,53,9,9
5879,18,12,14,5,51,41,9,7
126,4,9,3,0,10,4,3,2
897,13,9,7,2,35,20,8,4
4219,11,10,14,7,43,31,4,7
312,2,3,4,1,6,2,12,9
3475,14,11,13,2,33,31,4,6
2696,13,10,15,1,39,25,2,8
2787,12,8,6,2,31,21,2,3
5993,16,8,10,0,41,50,2,6
0,0,5,4,1,1,8,1,8
11546,27,14,16,5,65,59,12,8
644,6,13,9,3,22,30,3,6
3096,12,8,27,8,40,28,15,2
48,1,9,5,5,8,5,25,6
3416,16,11,14,3,33,21,7,6
959,6,6,7,4,25,14,1,8
835,5,6,10,0,24,18,1,7
333,5,10,15,5,19,8,3,6
114,1,6,7,2,2,13,5,5
5024,16,15,12,2,33,39,10,5
6,0,3,5,1,0,1,1,8
133,0,5,3,3,2,1,1,5
16,1,4,2,3,6,5,1,7
235,7,6,7,1,19,11,1,3
11147,25,11,10,0,60,41,17,6
169,0,3,3,4,9,7,1,7
1234,9,10,5,2,40,34,4,9
1345,7,8,7,1,27,37,2,4
5715,19,9,7,6,45,41,3,8
277,6,9,10,3,18,24,7,3
530,6,7,5,1,10,7,2,6
19,0,4,7,1,1,2,2,6
6250,17,12,10,7,54,52,9,5
31,1,5,3,2,10,18,1,8
12633,24,12,17,3,61,53,23,3
5491,22,12,16,3,53,41,4,7
36,1,5,5,3,4,1,2,6
6330,22,8,8,3,51,40,4,6
2708,8,7,7,0,35,43,2,9
2968,11,6,4,2,25,13,1,9
18,2,5,11,0,11,3,3,5
182,4,7,6,3,14,6,3,9
4075,12,9,6,8,32,26,5,7
283,3,5,2,6,10,5,2,4
6,1,6,5,0,4,1,3,7
10,1,4,2,4,3,5,1,8
2721,9,10,11,3,34,44,7,6
42,0,6,2,0,4,6,1,6
2408,16,10,10,8,45,33,17,6
4950,21,8,15,7,55,49,7,5
1867,7,6,10,0,25,21,3,6
10385,25,12,15,3,52,44,27,4
0,0,2,1,0,0,2,1,6
91,1,8,2,5,11,25,1,9
7930,22,9,20,3,56,46,11,4
6078,11,9,12,1,46,44,11,3
0,0,3,2,4,1,0,1,3
255,1,5,0,1,6,18,1,9
574,1,7,4,2,8,10,1,7
13511,30,14,29,3,68,57,29,8
0,0,3,4,4,1,1,1,6
26,1,5,3,0,6,5,2,1
11173,25,9,21,1,60,55,2,4
4853,14,10,6,2,43,37,12,5
2575,7,11,10,3,35,27,15,6
1193,1,2,3,1,3,4,2,6
1,0,5,3,2,1,4,1,6
35,2,7,7,2,10,7,2,8
5648,21,13,18,3,52,40,6,6
598,1,8,6,1,9,21,3,5
6554,20,7,9,0,41,56,1,9
2,1,5,2,2,7,1,2,6
1885,7,12,11,3,32,32,13,6
5245,19,7,16,2,47,41,5,9
131,1,4,2,2,7,2,1,8
5843,28,13,17,0,63,40,21,8
305,3,11,6,5,15,19,1,3
1558,8,7,6,4,26,25,7,8
618,4,4,3,0,16,14,2,6
678,1,3,3,6,6,4,1,2
204,2,8,3,2,14,17,1,2
2945,12,11,8,1,28,26,3,6
8105,23,12,10,7,55,41,30,6
3904,14,5,7,6,45,35,2,1
2959,8,11,11,2,29,30,12,5
3321,21,12,22,7,48,40,2,8
8562,13,9,6,2,52,40,18,6
4607,12,5,9,1,39,39,1,9
21,0,4,2,0,6,16,1,4
1583,14,4,6,0,44,20,2,5
1707,7,6,5,3,12,17,1,1
1316,9,9,10,3,20,7,7,10
3619,13,10,8,6,40,17,22,8
1199,5,6,6,2,19,16,9,6
4113,19,7,9,0,36,20,2,8
35,3,4,8,1,11,10,3,7
1880,15,10,11,7,44,23,9,8
3722,16,9,5,2,43,33,2,8
1090,11,10,10,2,34,34,3,8
8277,21,11,13,5,48,48,2,8
2442,11,8,11,0,25,17,4,6
154,2,6,9,4,10,7,2,7
484,10,10,13,2,34,17,1,7
2341,8,10,15,8,33,32,6,5
4904,19,10,7,7,57,39,4,8
279,1,4,0,1,13,6,9,7
9273,21,8,17,3,52,50,11,6
534,11,5,7,1,29,10,1,8
270,3,8,15,0,7,9,1,6
0,0,8,5,2,2,0,1,6
1795,6,4,5,0,18,20,1,8
118,1,6,3,1,6,3,7,1
1138,2,8,4,2,16,13,2,7
3436,15,15,14,3,41,46,19,6
8447,23,5,12,0,56,49,10,10
6579,21,10,14,0,59,55,22,8
58,1,6,5,3,6,21,1,3
190,0,5,1,1,2,5,1,6
61,0,5,5,4,4,6,1,7
446,3,6,7,1,13,10,8,4
850,8,11,6,2,24,19,2,3
2942,9,7,6,1,38,33,5,7
1919,10,11,11,5,30,40,2,8
0,0,2,3,1,0,0,1,7
236,0,6,1,0,2,10,1,1
182,3,3,6,1,16,19,1,4
6400,18,10,17,1,51,45,4,6
1315,4,6,13,4,11,17,2,8
10164,18,10,6,5,56,50,7,4
53,1,5,3,2,5,7,1,6
0,0,4,1,1,1,1,1,4
3760,11,11,7,0,52,44,13,1
1119,13,10,12,4,35,10,5,7
629,3,5,8,0,11,12,2,7
6949,18,9,11,4,49,36,8,8
3907,6,9,5,7,27,23,10,2
539,5,4,7,3,17,14,1,6
78,1,4,6,8,12,12,1,3
2,0,5,4,1,1,2,1,7
4210,13,9,5,3,32,30,5,5
543,3,9,4,0,13,21,4,3
150,4,6,4,2,14,2,16,4
361,1,5,7,6,5,9,1,4
4381,11,9,8,5,35,24,20,7
157,1,6,2,1,7,15,1,7
4532,14,6,5,4,38,17,5,5
4938,12,11,10,2,25,31,9,6
98,1,8,5,0,5,14,3,6
9207,25,8,4,4,57,38,4,3
1007,6,5,2,1,18,13,1,1
8125,15,8,9,6,37,41,14,5
5243,15,14,13,7,51,16,29,6
1528,16,8,11,1,43,16,5,6
2656,16,7,6,0,46,27,8,1
126,2,5,6,5,11,3,4,6
10037,29,11,10,3,68,56,7,6
689,4,7,8,10,16,19,2,6
56,1,11,11,5,9,22,18,5
2757,6,8,8,6,23,17,10,7
1055,3,4,3,0,15,6,9,6
650,5,9,4,3,21,8,3,4
126,2,7,3,2,7,15,1,8
131,3,6,3,0,11,7,1,4
656,5,7,8,5,22,8,2,4
213,2,8,4,7,9,6,15,6
43,2,6,1,4,13,16,2,4
2818,10,9,14,2,38,29,17,5
1,0,2,3,1,2,3,1,1
1055,8,6,4,0,25,8,3,6
247,3,7,5,0,12,19,1,4
8262,21,15,14,6,61,50,30,8
3650,10,9,4,4,33,40,23,2
132,4,6,3,6,16,10,2,5
6563,10,9,12,2,28,30,6,4
7,0,8,4,6,0,2,3,8
3816,17,13,20,5,48,51,15,6
1893,10,5,9,1,27,13,1,7
47,0,6,4,2,2,2,1,8
4511,15,6,5,3,26,30,4,7
587,6,6,16,2,19,11,1,2
2153,8,9,8,2,27,42,2,4
149,4,2,4,0,18,2,2,8
8248,25,8,8,2,65,53,5,9
1424,7,5,5,6,27,33,1,9
2293,22,14,16,7,59,39,4,8
0,0,2,3,0,0,0,1,5
57,1,4,1,6,5,1,1,3
19,1,4,3,0,5,1,2,4
1637,17,11,7,5,49,34,7,8
5364,18,7,15,6,46,29,12,1
92,6,5,3,6,21,2,1,4
61,3,11,4,6,11,8,1,4
6,0,3,1,1,3,2,1,1
2657,9,12,23,3,24,52,21,8
57,0,6,4,6,2,12,1,9
239,6,6,3,1,20,5,2,9
634,8,8,6,3,18,14,2,7
474,1,3,3,4,9,21,2,8
3712,22,11,10,0,52,22,7,5
6207,22,11,9,4,53,24,9,6
483,5,5,4,5,15,7,1,8
201,4,4,4,3,10,6,1,8
8147,26,10,14,2,61,54,8,1
125,3,9,4,5,9,10,1,1
630,6,9,6,2,21,15,4,7
1502,7,9,4,4,32,24,10,6
862,2,9,3,0,20,11,18,3
12697,25,14,16,7,62,56,17,6
321,3,5,5,1,7,4,1,2
1155,16,5,3,3,43,19,2,4
8,0,3,2,1,2,1,1,7
899,7,9,11,4,27,28,6,6
597,5,6,7,6,13,28,20,6
2006,17,9,10,0,45,41,4,8
347,9,8,8,0,26,20,1,5
1908,5,8,8,2,21,28,1,4
0,0,5,1,1,1,0,1,7
9168,25,10,15,3,65,50,12,6
1479,7,9,9,5,25,17,9,10
1283,13,10,7,2,28,13,2,7
6998,19,8,7,2,46,46,3,9
76,1,4,3,0,8,9,5,5
1279,7,4,7,5,22,19,6,5
127,2,10,6,3,8,6,4,7
5542,15,13,19,3,46,43,7,7
413,6,6,4,2,16,11,2,6
13163,29,11,12,0,67,54,15,4
132,2,4,4,0,6,6,2,8
155,4,5,5,6,14,12,1,4
1107,4,3,5,4,16,10,1,8
1,0,6,3,4,5,3,1,9
7,0,6,12,4,3,1,4,5
4329,9,7,10,4,33,29,7,5
89,2,8,8,5,7,9,1,5
224,6,5,6,3,20,17,1,8
1205,6,9,7,0,26,23,17,2
5,0,5,1,0,2,1,1,7
323,2,6,8,1,12,17,4,6
1085,14,8,11,0,42,24,4,8
11863,19,10,19,0,53,51,25,8
1746,11,5,9,0,29,18,2,5
10963,24,6,7,0,55,49,5,2
2098,16,13,13,7,44,35,10,4
10628,25,9,15,6,59,57,1,3
9064,22,9,9,5,53,51,2,5
3811,11,11,15,2,27,44,3,2
669,4,7,8,1,26,17,2,4
1294,6,7,7,1,27,40,5,6
1365,12,6,16,2,40,15,9,9
6591,18,9,8,3,42,50,1,8
341,2,6,4,2,11,16,2,7
6,0,7,5,2,1,4,3,7
10987,27,9,17,3,66,59,21,5
459,1,10,18,4,6,15,19,5
136,3,4,7,1,9,7,1,1
8843,18,9,6,1,42,22,13,9
12230,27,11,16,3,68,60,14,9
5091,24,11,7,2,54,45,10,6
254,1,7,4,0,7,10,3,4
3427,8,6,3,3,34,24,8,6
691,5,6,5,6,16,22,3,6
1103,14,8,12,8,42,17,2,6
3175,17,11,17,4,48,42,1,7
3503,20,8,7,0,42,31,3,3
5738,19,10,9,7,40,33,18,5
13633,28,15,18,3,68,60,24,5
4007,11,6,6,4,36,38,4,7
380,13,9,11,0,31,22,2,6
3940,21,9,10,8,44,25,20,6
310,7,8,13,2,25,14,3,9
5139,22,9,8,7,52,45,2,6
13914,29,13,20,7,68,60,4,9
10284,27,14,14,3,62,52,11,2
44,1,7,6,0,12,7,7,3
2221,6,7,5,1,28,28,2,6
4307,15,9,12,1,38,41,3,6
1200,9,8,8,7,34,13,3,7
0,0,6,8,4,2,1,2,9
2382,3,7,8,1,26,18,5,1
106,0,5,3,4,3,15,1,8
1925,11,10,13,3,34,31,2,8
7964,19,6,4,0,42,27,9,4
60,8,8,3,2,25,1,2,6
282,5,9,8,3,15,17,1,8
4695,14,10,15,8,36,46,2,2
92,1,6,7,4,8,4,6,7
11234,25,11,9,7,58,44,20,3
953,8,7,9,4,21,23,1,9
3440,15,7,11,6,34,35,2,4
13143,29,12,21,2,68,60,25,6
423,5,8,2,3,10,1,5,6
2705,8,8,6,2,21,16,3,4
0,0,5,4,1,2,1,1,5
